date,rec,daten,BAA,AAA,t3m,t10y,t5y,t1y,time,spr1,spr5,spr10,hyspr
1992-02-01,0,01feb1992,9.23,8.289999999999999,3.84,7.34,6.58,4.29,1992m2,.44999999,2.74,3.5,.94
1992-03-01,0,01mar1992,9.25,8.35,4.04,7.54,6.95,4.63,1992m3,.58999997,2.9100001,3.5,.89999998
1992-04-01,0,01apr1992,9.210000000000001,8.33,3.75,7.48,6.78,4.3,1992m4,.55000001,3.03,3.73,.88
1992-05-01,0,01may1992,9.130000000000001,8.279999999999999,3.63,7.39,6.69,4.19,1992m5,.56,3.0599999,3.76,.85000002
1992-06-01,0,01jun1992,9.050000000000001,8.220000000000001,3.66,7.26,6.48,4.17,1992m6,.50999999,2.8199999,3.5999999,.82999998
1992-07-01,0,01jul1992,8.84,8.07,3.21,6.84,5.84,3.6,1992m7,.38999999,2.6300001,3.6300001,.76999998
1992-08-01,0,01aug1992,8.65,7.95,3.13,6.59,5.6,3.47,1992m8,.34,2.47,3.46,.69999999
1992-09-01,0,01sep1992,8.619999999999999,7.92,2.91,6.42,5.38,3.18,1992m9,.27000001,2.47,3.51,.69999999
1992-10-01,0,01oct1992,8.84,7.99,2.86,6.59,5.6,3.3,1992m10,.44,2.74,3.73,.85000002
1992-11-01,0,01nov1992,8.960000000000001,8.1,3.13,6.87,6.04,3.68,1992m11,.55000001,2.9100001,3.74,.86000001
1992-12-01,0,01dec1992,8.81,7.98,3.22,6.77,6.08,3.71,1992m12,.49000001,2.8599999,3.55,.82999998
1993-01-01,0,01jan1993,8.67,7.91,3,6.6,5.83,3.5,1993m1,.5,2.8299999,3.5999999,.75999999
1993-02-01,0,01feb1993,8.390000000000001,7.71,2.93,6.26,5.43,3.39,1993m2,.46000001,2.5,3.3299999,.68000001
1993-03-01,0,01mar1993,8.15,7.58,2.95,5.98,5.19,3.33,1993m3,.38,2.24,3.03,.56999999
1993-04-01,0,01apr1993,8.140000000000001,7.46,2.87,5.97,5.13,3.24,1993m4,.37,2.26,3.0999999,.68000001
1993-05-01,0,01may1993,8.210000000000001,7.43,2.96,6.04,5.2,3.36,1993m5,.40000001,2.24,3.0799999,.77999997
1993-06-01,0,01jun1993,8.07,7.33,3.07,5.96,5.22,3.54,1993m6,.47,2.1500001,2.8900001,.74000001
1993-07-01,0,01jul1993,7.93,7.17,3.04,5.81,5.09,3.47,1993m7,.43000001,2.05,2.77,.75999999
1993-08-01,0,01aug1993,7.6,6.85,3.02,5.68,5.03,3.44,1993m8,.41999999,2.01,2.6600001,.75
1993-09-01,0,01sep1993,7.34,6.66,2.95,5.36,4.73,3.36,1993m9,.41,1.78,2.4100001,.68000001
1993-10-01,0,01oct1993,7.31,6.67,3.02,5.33,4.71,3.39,1993m10,.37,1.6900001,2.3099999,.63999999
1993-11-01,0,01nov1993,7.66,6.93,3.1,5.72,5.06,3.58,1993m11,.47999999,1.96,2.6199999,.73000002
1993-12-01,0,01dec1993,7.69,6.93,3.06,5.77,5.15,3.61,1993m12,.55000001,2.0899999,2.71,.75999999
1994-01-01,0,01jan1994,7.65,6.92,2.98,5.75,5.09,3.54,1994m1,.56,2.1099999,2.77,.73000002
1994-02-01,0,01feb1994,7.76,7.08,3.25,5.97,5.4,3.87,1994m2,.62,2.1500001,2.72,.68000001
1994-03-01,0,01mar1994,8.130000000000001,7.48,3.5,6.48,5.94,4.32,1994m3,.81999999,2.4400001,2.98,.64999998
1994-04-01,0,01apr1994,8.52,7.88,3.68,6.97,6.52,4.82,1994m4,1.14,2.8399999,3.29,.63999999
1994-05-01,0,01may1994,8.619999999999999,7.99,4.14,7.18,6.78,5.31,1994m5,1.17,2.6400001,3.04,.63
1994-06-01,0,01jun1994,8.65,7.97,4.14,7.1,6.7,5.27,1994m6,1.13,2.5599999,2.96,.68000001
1994-07-01,0,01jul1994,8.800000000000001,8.109999999999999,4.33,7.3,6.91,5.48,1994m7,1.15,2.5799999,2.97,.69
1994-08-01,0,01aug1994,8.74,8.07,4.48,7.24,6.88,5.56,1994m8,1.08,2.4000001,2.76,.67000002
1994-09-01,0,01sep1994,8.98,8.34,4.62,7.46,7.08,5.76,1994m9,1.14,2.46,2.8399999,.63999999
1994-10-01,0,01oct1994,9.199999999999999,8.57,4.95,7.74,7.4,6.11,1994m10,1.16,2.45,2.79,.63
1994-11-01,0,01nov1994,9.32,8.68,5.29,7.96,7.72,6.54,1994m11,1.25,2.4300001,2.6700001,.63999999
1994-12-01,0,01dec1994,9.1,8.460000000000001,5.6,7.81,7.78,7.14,1994m12,1.54,2.1800001,2.21,.63999999
1995-01-01,0,01jan1995,9.08,8.460000000000001,5.71,7.78,7.76,7.05,1995m1,1.34,2.05,2.0699999,.62
1995-02-01,0,01feb1995,8.85,8.26,5.77,7.47,7.37,6.7,1995m2,.93000001,1.6,1.7,.58999997
1995-03-01,0,01mar1995,8.699999999999999,8.119999999999999,5.73,7.2,7.05,6.43,1995m3,.69999999,1.3200001,1.47,.57999998
1995-04-01,0,01apr1995,8.6,8.029999999999999,5.65,7.06,6.86,6.27,1995m4,.62,1.21,1.41,.56999999
1995-05-01,0,01may1995,8.199999999999999,7.65,5.67,6.63,6.41,6,1995m5,.33000001,.74000001,.95999998,.55000001
1995-06-01,0,01jun1995,7.9,7.3,5.47,6.17,5.93,5.64,1995m6,.17,.46000001,.69999999,.60000002
1995-07-01,0,01jul1995,8.039999999999999,7.41,5.42,6.28,6.01,5.59,1995m7,.17,.58999997,.86000001,.63
1995-08-01,0,01aug1995,8.19,7.57,5.4,6.49,6.24,5.75,1995m8,.34999999,.83999997,1.09,.62
1995-09-01,0,01sep1995,7.93,7.32,5.28,6.2,6,5.62,1995m9,.34,.72000003,.92000002,.61000001
1995-10-01,0,01oct1995,7.75,7.12,5.28,6.04,5.86,5.59,1995m10,.31,.57999998,.75999999,.63
1995-11-01,0,01nov1995,7.68,7.02,5.36,5.93,5.69,5.43,1995m11,.07,.33000001,.56999999,.66000003
1995-12-01,0,01dec1995,7.49,6.82,5.14,5.71,5.51,5.31,1995m12,.17,.37,.56999999,.67000002
1996-01-01,0,01jan1996,7.47,6.81,5,5.65,5.36,5.09,1996m1,.090000004,.36000001,.64999998,.66000003
1996-02-01,0,01feb1996,7.63,6.99,4.83,5.81,5.38,4.94,1996m2,.11,.55000001,.98000002,.63999999
1996-03-01,0,01mar1996,8.029999999999999,7.35,4.96,6.27,5.97,5.34,1996m3,.38,1.01,1.3099999,.68000001
1996-04-01,0,01apr1996,8.19,7.5,4.95,6.51,6.3,5.54,1996m4,.58999997,1.35,1.5599999,.69
1996-05-01,0,01may1996,8.300000000000001,7.62,5.02,6.74,6.48,5.64,1996m5,.62,1.46,1.72,.68000001
1996-06-01,0,01jun1996,8.4,7.71,5.09,6.91,6.69,5.81,1996m6,.72000003,1.6,1.8200001,.69
1996-07-01,0,01jul1996,8.35,7.65,5.15,6.87,6.64,5.85,1996m7,.69999999,1.49,1.72,.69999999
1996-08-01,0,01aug1996,8.18,7.46,5.05,6.64,6.39,5.67,1996m8,.62,1.34,1.59,.72000003
1996-09-01,0,01sep1996,8.35,7.66,5.09,6.83,6.6,5.83,1996m9,.74000001,1.51,1.74,.69
1996-10-01,0,01oct1996,8.07,7.39,4.99,6.53,6.27,5.55,1996m10,.56,1.28,1.54,.68000001
1996-11-01,0,01nov1996,7.79,7.1,5.03,6.2,5.97,5.42,1996m11,.38999999,.94,1.17,.69
1996-12-01,0,01dec1996,7.89,7.2,4.91,6.3,6.07,5.47,1996m12,.56,1.16,1.39,.69
1997-01-01,0,01jan1997,8.09,7.42,5.03,6.58,6.33,5.61,1997m1,.57999998,1.3,1.55,.67000002
1997-02-01,0,01feb1997,7.94,7.31,5.01,6.42,6.2,5.53,1997m2,.51999998,1.1900001,1.41,.63
1997-03-01,0,01mar1997,8.18,7.55,5.14,6.69,6.54,5.8,1997m3,.66000003,1.4,1.55,.63
1997-04-01,0,01apr1997,8.34,7.73,5.16,6.89,6.76,5.99,1997m4,.82999998,1.6,1.73,.61000001
1997-05-01,0,01may1997,8.199999999999999,7.58,5.05,6.71,6.57,5.87,1997m5,.81999999,1.52,1.66,.62
1997-06-01,0,01jun1997,8.02,7.41,4.93,6.49,6.38,5.69,1997m6,.75999999,1.45,1.5599999,.61000001
1997-07-01,0,01jul1997,7.75,7.14,5.05,6.22,6.12,5.54,1997m7,.49000001,1.0700001,1.17,.61000001
1997-08-01,0,01aug1997,7.82,7.22,5.14,6.3,6.16,5.56,1997m8,.41999999,1.02,1.16,.60000002
1997-09-01,0,01sep1997,7.7,7.15,4.95,6.21,6.11,5.52,1997m9,.56999999,1.16,1.26,.55000001
1997-10-01,0,01oct1997,7.57,7,4.97,6.03,5.93,5.46,1997m10,.49000001,.95999998,1.0599999,.56999999
1997-11-01,0,01nov1997,7.42,6.87,5.14,5.88,5.8,5.46,1997m11,.31999999,.66000003,.74000001,.55000001
1997-12-01,0,01dec1997,7.32,6.76,5.16,5.81,5.77,5.53,1997m12,.37,.61000001,.64999998,.56
1998-01-01,0,01jan1998,7.19,6.61,5.04,5.54,5.42,5.24,1998m1,.2,.38,.5,.57999998
1998-02-01,0,01feb1998,7.25,6.67,5.09,5.57,5.49,5.31,1998m2,.22,.40000001,.47999999,.57999998
1998-03-01,0,01mar1998,7.32,6.72,5.03,5.65,5.61,5.39,1998m3,.36000001,.57999998,.62,.60000002
1998-04-01,0,01apr1998,7.33,6.69,4.95,5.64,5.61,5.38,1998m4,.43000001,.66000003,.69,.63999999
1998-05-01,0,01may1998,7.3,6.69,5,5.65,5.63,5.44,1998m5,.44,.63,.64999998,.61000001
1998-06-01,0,01jun1998,7.13,6.53,4.98,5.5,5.52,5.41,1998m6,.43000001,.54000002,.51999998,.60000002
1998-07-01,0,01jul1998,7.15,6.55,4.96,5.46,5.46,5.36,1998m7,.40000001,.5,.5,.60000002
1998-08-01,0,01aug1998,7.14,6.52,4.9,5.34,5.27,5.21,1998m8,.31,.37,.44,.62
1998-09-01,0,01sep1998,7.09,6.4,4.61,4.81,4.62,4.71,1998m9,.1,.0099999998,.2,.69
1998-10-01,0,01oct1998,7.18,6.37,3.96,4.53,4.18,4.12,1998m10,.16,.22,.56999999,.81
1998-11-01,0,01nov1998,7.34,6.41,4.41,4.83,4.54,4.53,1998m11,.12,.13,.41999999,.93000001
1998-12-01,0,01dec1998,7.23,6.22,4.39,4.65,4.45,4.52,1998m12,.13,.059999999,.25999999,1.01
1999-01-01,0,01jan1999,7.29,6.24,4.34,4.72,4.6,4.51,1999m1,.17,.25999999,.38,1.05
1999-02-01,0,01feb1999,7.39,6.4,4.44,5,4.91,4.7,1999m2,.25999999,.47,.56,.99000001
1999-03-01,0,01mar1999,7.53,6.62,4.44,5.23,5.14,4.78,1999m3,.34,.69999999,.79000002,.91000003
1999-04-01,0,01apr1999,7.48,6.64,4.29,5.18,5.08,4.69,1999m4,.40000001,.79000002,.88999999,.83999997
1999-05-01,0,01may1999,7.72,6.93,4.5,5.54,5.44,4.85,1999m5,.34999999,.94,1.04,.79000002
1999-06-01,0,01jun1999,8.02,7.23,4.57,5.9,5.81,5.1,1999m6,.52999997,1.24,1.33,.79000002
1999-07-01,0,01jul1999,7.95,7.19,4.55,5.79,5.68,5.03,1999m7,.47999999,1.13,1.24,.75999999
1999-08-01,0,01aug1999,8.15,7.4,4.72,5.94,5.84,5.2,1999m8,.47999999,1.12,1.22,.75
1999-09-01,0,01sep1999,8.199999999999999,7.39,4.68,5.92,5.8,5.25,1999m9,.56999999,1.12,1.24,.81
1999-10-01,0,01oct1999,8.380000000000001,7.55,4.86,6.11,6.03,5.43,1999m10,.56999999,1.17,1.25,.82999998
1999-11-01,0,01nov1999,8.15,7.36,5.07,6.03,5.97,5.55,1999m11,.47999999,.89999998,.95999998,.79000002
1999-12-01,0,01dec1999,8.19,7.55,5.2,6.28,6.19,5.84,1999m12,.63999999,.99000001,1.08,.63999999
2000-01-01,0,01jan2000,8.33,7.78,5.32,6.66,6.58,6.12,2000m1,.80000001,1.26,1.34,.55000001
2000-02-01,0,01feb2000,8.289999999999999,7.68,5.55,6.52,6.68,6.22,2000m2,.67000002,1.13,.97000003,.61000001
2000-03-01,0,01mar2000,8.369999999999999,7.68,5.69,6.26,6.5,6.22,2000m3,.52999997,.81,.56999999,.69
2000-04-01,0,01apr2000,8.4,7.64,5.66,5.99,6.26,6.15,2000m4,.49000001,.60000002,.33000001,.75999999
2000-05-01,0,01may2000,8.9,7.99,5.79,6.44,6.69,6.33,2000m5,.54000002,.89999998,.64999998,.91000003
2000-06-01,0,01jun2000,8.48,7.67,5.69,6.1,6.3,6.17,2000m6,.47999999,.61000001,.41,.81
2000-07-01,0,01jul2000,8.35,7.65,5.96,6.05,6.18,6.08,2000m7,.12,.22,.090000004,.69999999
2000-08-01,0,01aug2000,8.26,7.55,6.09,5.83,6.06,6.18,2000m8,.090000004,-.029999999,-.25999999,.70999998
2000-09-01,0,01sep2000,8.35,7.62,6,5.8,5.93,6.13,2000m9,.13,-.07,-.2,.73000002
2000-10-01,0,01oct2000,8.34,7.55,6.11,5.74,5.78,6.01,2000m10,-.1,-.33000001,-.37,.79000002
2000-11-01,0,01nov2000,8.279999999999999,7.45,6.17,5.72,5.7,6.09,2000m11,-.079999998,-.47,-.44999999,.82999998
2000-12-01,0,01dec2000,8.02,7.21,5.77,5.24,5.17,5.6,2000m12,-.17,-.60000002,-.52999997,.81
2001-01-01,0,01jan2001,7.93,7.15,5.15,5.16,4.86,4.81,2001m1,-.34,-.28999999,.0099999998,.77999997
2001-02-01,0,01feb2001,7.87,7.1,4.88,5.1,4.89,4.68,2001m2,-.2,.0099999998,.22,.76999998
2001-03-01,0,01mar2001,7.84,6.98,4.42,4.89,4.64,4.3,2001m3,-.12,.22,.47,.86000001
2001-04-01,1,01apr2001,8.07,7.2,3.87,5.14,4.76,3.98,2001m4,.11,.88999999,1.27,.87
2001-05-01,1,01may2001,8.07,7.29,3.62,5.39,4.93,3.78,2001m5,.16,1.3099999,1.77,.77999997
2001-06-01,1,01jun2001,7.97,7.18,3.49,5.28,4.81,3.58,2001m6,.090000004,1.3200001,1.79,.79000002
2001-07-01,1,01jul2001,7.97,7.13,3.51,5.24,4.76,3.62,2001m7,.11,1.25,1.73,.83999997
2001-08-01,1,01aug2001,7.85,7.02,3.36,4.97,4.57,3.47,2001m8,.11,1.21,1.61,.82999998
2001-09-01,1,01sep2001,8.029999999999999,7.17,2.64,4.73,4.12,2.82,2001m9,.18000001,1.48,2.0899999,.86000001
2001-10-01,1,01oct2001,7.91,7.03,2.16,4.57,3.91,2.33,2001m10,.17,1.75,2.4100001,.88
2001-11-01,1,01nov2001,7.81,6.97,1.87,4.65,3.97,2.18,2001m11,.31,2.0999999,2.78,.83999997
2001-12-01,0,01dec2001,8.050000000000001,6.77,1.69,5.09,4.39,2.22,2001m12,.52999997,2.7,3.4000001,1.28
2002-01-01,0,01jan2002,7.87,6.55,1.65,5.04,4.34,2.16,2002m1,.50999999,2.6900001,3.3900001,1.3200001
2002-02-01,0,01feb2002,7.89,6.51,1.72,4.91,4.3,2.23,2002m2,.50999999,2.5799999,3.1900001,1.38
2002-03-01,0,01mar2002,8.109999999999999,6.81,1.79,5.28,4.74,2.57,2002m3,.77999997,2.95,3.49,1.3
2002-04-01,0,01apr2002,8.029999999999999,6.76,1.71,5.21,4.65,2.48,2002m4,.76999998,2.9400001,3.5,1.27
2002-05-01,0,01may2002,8.09,6.75,1.73,5.16,4.49,2.35,2002m5,.62,2.76,3.4300001,1.34
2002-06-01,0,01jun2002,7.95,6.63,1.7,4.93,4.19,2.2,2002m6,.5,2.49,3.23,1.3200001
2002-07-01,0,01jul2002,7.9,6.53,1.68,4.65,3.81,1.96,2002m7,.28,2.1300001,2.97,1.37
2002-08-01,0,01aug2002,7.58,6.37,1.62,4.26,3.29,1.76,2002m8,.14,1.67,2.6400001,1.21
2002-09-01,0,01sep2002,7.4,6.15,1.63,3.87,2.94,1.72,2002m9,.090000004,1.3099999,2.24,1.25
2002-10-01,0,01oct2002,7.73,6.32,1.58,3.94,2.95,1.65,2002m10,.07,1.37,2.3599999,1.41
2002-11-01,0,01nov2002,7.62,6.31,1.23,4.05,3.05,1.49,2002m11,.25999999,1.8200001,2.8199999,1.3099999
2002-12-01,0,01dec2002,7.45,6.21,1.19,4.03,3.03,1.45,2002m12,.25999999,1.84,2.8399999,1.24
2003-01-01,0,01jan2003,7.35,6.17,1.17,4.05,3.05,1.36,2003m1,.19,1.88,2.8800001,1.1799999
2003-02-01,0,01feb2003,7.06,5.95,1.17,3.9,2.9,1.3,2003m2,.13,1.73,2.73,1.11
2003-03-01,0,01mar2003,6.95,5.89,1.13,3.81,2.78,1.24,2003m3,.11,1.65,2.6800001,1.0599999
2003-04-01,0,01apr2003,6.85,5.74,1.13,3.96,2.93,1.27,2003m4,.14,1.8,2.8299999,1.11
2003-05-01,0,01may2003,6.38,5.22,1.07,3.57,2.52,1.18,2003m5,.11,1.45,2.5,1.16
2003-06-01,0,01jun2003,6.19,4.97,.92,3.33,2.27,1.01,2003m6,.090000004,1.35,2.4100001,1.22
2003-07-01,0,01jul2003,6.62,5.49,.9,3.98,2.87,1.12,2003m7,.22,1.97,3.0799999,1.13
2003-08-01,0,01aug2003,7.01,5.88,.95,4.45,3.37,1.31,2003m8,.36000001,2.4200001,3.5,1.13
2003-09-01,0,01sep2003,6.79,5.72,.9399999999999999,4.27,3.18,1.24,2003m9,.30000001,2.24,3.3299999,1.0700001
2003-10-01,0,01oct2003,6.73,5.7,.92,4.29,3.19,1.25,2003m10,.33000001,2.27,3.3699999,1.03
2003-11-01,0,01nov2003,6.66,5.65,.93,4.3,3.29,1.34,2003m11,.41,2.3599999,3.3699999,1.01
2003-12-01,0,01dec2003,6.6,5.62,.9,4.27,3.27,1.31,2003m12,.41,2.3699999,3.3699999,.98000002
2004-01-01,0,01jan2004,6.44,5.54,.88,4.15,3.12,1.24,2004m1,.36000001,2.24,3.27,.89999998
2004-02-01,0,01feb2004,6.27,5.5,.93,4.08,3.07,1.24,2004m2,.31,2.1400001,3.1500001,.76999998
2004-03-01,0,01mar2004,6.11,5.33,.9399999999999999,3.83,2.79,1.19,2004m3,.25,1.85,2.8900001,.77999997
2004-04-01,0,01apr2004,6.46,5.73,.9399999999999999,4.35,3.39,1.43,2004m4,.49000001,2.45,3.4100001,.73000002
2004-05-01,0,01may2004,6.75,6.04,1.02,4.72,3.85,1.78,2004m5,.75999999,2.8299999,3.7,.70999998
2004-06-01,0,01jun2004,6.78,6.01,1.27,4.73,3.93,2.12,2004m6,.85000002,2.6600001,3.46,.76999998
2004-07-01,0,01jul2004,6.62,5.82,1.33,4.5,3.69,2.1,2004m7,.76999998,2.3599999,3.1700001,.80000001
2004-08-01,0,01aug2004,6.46,5.65,1.48,4.28,3.47,2.02,2004m8,.54000002,1.99,2.8,.81
2004-09-01,0,01sep2004,6.27,5.46,1.65,4.13,3.36,2.12,2004m9,.47,1.71,2.48,.81
2004-10-01,0,01oct2004,6.21,5.47,1.76,4.1,3.35,2.23,2004m10,.47,1.59,2.3399999,.74000001
2004-11-01,0,01nov2004,6.2,5.52,2.07,4.19,3.53,2.5,2004m11,.43000001,1.46,2.1199999,.68000001
2004-12-01,0,01dec2004,6.15,5.47,2.19,4.23,3.6,2.67,2004m12,.47999999,1.41,2.04,.68000001
2005-01-01,0,01jan2005,6.02,5.36,2.33,4.22,3.71,2.86,2005m1,.52999997,1.38,1.89,.66000003
2005-02-01,0,01feb2005,5.82,5.2,2.54,4.17,3.77,3.03,2005m2,.49000001,1.23,1.63,.62
2005-03-01,0,01mar2005,6.06,5.4,2.74,4.5,4.17,3.3,2005m3,.56,1.4299999,1.76,.66000003
2005-04-01,0,01apr2005,6.05,5.33,2.78,4.34,4,3.32,2005m4,.54000002,1.22,1.5599999,.72000003
2005-05-01,0,01may2005,6.01,5.15,2.84,4.14,3.85,3.33,2005m5,.49000001,1.01,1.3,.86000001
2005-06-01,0,01jun2005,5.86,4.96,2.97,4,3.77,3.36,2005m6,.38999999,.80000001,1.03,.89999998
2005-07-01,0,01jul2005,5.95,5.06,3.22,4.18,3.98,3.64,2005m7,.41999999,.75999999,.95999998,.88999999
2005-08-01,0,01aug2005,5.96,5.09,3.44,4.26,4.12,3.87,2005m8,.43000001,.68000001,.81999999,.87
2005-09-01,0,01sep2005,6.03,5.13,3.42,4.2,4.01,3.85,2005m9,.43000001,.58999997,.77999997,.89999998
2005-10-01,0,01oct2005,6.3,5.35,3.71,4.46,4.33,4.18,2005m10,.47,.62,.75,.94999999
2005-11-01,0,01nov2005,6.39,5.42,3.88,4.54,4.45,4.33,2005m11,.44999999,.56999999,.66000003,.97000003
2005-12-01,0,01dec2005,6.32,5.37,3.89,4.47,4.39,4.35,2005m12,.46000001,.5,.57999998,.94999999
2006-01-01,0,01jan2006,6.24,5.29,4.24,4.42,4.35,4.45,2006m1,.20999999,.11,.18000001,.94999999
2006-02-01,0,01feb2006,6.27,5.35,4.43,4.57,4.57,4.68,2006m2,.25,.14,.14,.92000002
2006-03-01,0,01mar2006,6.41,5.53,4.51,4.72,4.72,4.77,2006m3,.25999999,.20999999,.20999999,.88
2006-04-01,0,01apr2006,6.68,5.84,4.6,4.99,4.9,4.9,2006m4,.30000001,.30000001,.38999999,.83999997
2006-05-01,0,01may2006,6.75,5.95,4.72,5.11,5,5,2006m5,.28,.28,.38999999,.80000001
2006-06-01,0,01jun2006,6.78,5.89,4.79,5.11,5.07,5.16,2006m6,.37,.28,.31999999,.88999999
2006-07-01,0,01jul2006,6.76,5.85,4.95,5.09,5.04,5.22,2006m7,.27000001,.090000004,.14,.91000003
2006-08-01,0,01aug2006,6.59,5.68,4.96,4.88,4.82,5.08,2006m8,.12,-.14,-.079999998,.91000003
2006-09-01,0,01sep2006,6.43,5.51,4.81,4.72,4.67,4.97,2006m9,.16,-.14,-.090000004,.92000002
2006-10-01,0,01oct2006,6.42,5.51,4.92,4.73,4.69,5.01,2006m10,.090000004,-.23,-.19,.91000003
2006-11-01,0,01nov2006,6.2,5.33,4.94,4.6,4.58,5.01,2006m11,.07,-.36000001,-.34,.87
2006-12-01,0,01dec2006,6.22,5.32,4.85,4.56,4.53,4.94,2006m12,.090000004,-.31999999,-.28999999,.89999998
2007-01-01,0,01jan2007,6.34,5.4,4.98,4.76,4.75,5.06,2007m1,.079999998,-.23,-.22,.94
2007-02-01,0,01feb2007,6.28,5.39,5.03,4.72,4.71,5.05,2007m2,.02,-.31999999,-.31,.88999999
2007-03-01,0,01mar2007,6.27,5.3,4.94,4.56,4.48,4.92,2007m3,-.02,-.46000001,-.38,.97000003
2007-04-01,0,01apr2007,6.39,5.47,4.87,4.69,4.59,4.93,2007m4,.059999999,-.28,-.18000001,.92000002
2007-05-01,0,01may2007,6.39,5.47,4.73,4.75,4.67,4.91,2007m5,.18000001,-.059999999,.02,.92000002
2007-06-01,0,01jun2007,6.7,5.79,4.61,5.1,5.03,4.96,2007m6,.34999999,.41999999,.49000001,.91000003
2007-07-01,0,01jul2007,6.65,5.73,4.82,5,4.88,4.96,2007m7,.14,.059999999,.18000001,.92000002
2007-08-01,0,01aug2007,6.65,5.79,4.2,4.67,4.43,4.47,2007m8,.27000001,.23,.47,.86000001
2007-09-01,0,01sep2007,6.59,5.74,3.89,4.52,4.2,4.14,2007m9,.25,.31,.63,.85000002
2007-10-01,0,01oct2007,6.48,5.66,3.9,4.53,4.2,4.1,2007m10,.2,.30000001,.63,.81999999
2007-11-01,0,01nov2007,6.4,5.44,3.27,4.15,3.67,3.5,2007m11,.23,.40000001,.88,.95999998
2007-12-01,0,01dec2007,6.65,5.49,3,4.1,3.49,3.26,2007m12,.25999999,.49000001,1.1,1.16
2008-01-01,1,01jan2008,6.54,5.33,2.75,3.74,2.98,2.71,2008m1,-.039999999,.23,.99000001,1.21
2008-02-01,1,01feb2008,6.82,5.53,2.12,3.74,2.78,2.05,2008m2,-.07,.66000003,1.62,1.29
2008-03-01,1,01mar2008,6.89,5.51,1.26,3.51,2.48,1.54,2008m3,.28,1.22,2.25,1.38
2008-04-01,1,01apr2008,6.97,5.55,1.29,3.68,2.84,1.74,2008m4,.44999999,1.55,2.3900001,1.42
2008-05-01,1,01may2008,6.93,5.57,1.73,3.88,3.15,2.06,2008m5,.33000001,1.42,2.1500001,1.36
2008-06-01,1,01jun2008,7.07,5.68,1.86,4.1,3.49,2.42,2008m6,.56,1.63,2.24,1.39
2008-07-01,1,01jul2008,7.16,5.67,1.63,4.01,3.3,2.28,2008m7,.64999998,1.67,2.3800001,1.49
2008-08-01,1,01aug2008,7.15,5.64,1.72,3.89,3.14,2.18,2008m8,.46000001,1.42,2.1700001,1.51
2008-09-01,1,01sep2008,7.31,5.65,1.13,3.69,2.88,1.91,2008m9,.77999997,1.75,2.5599999,1.66
2008-10-01,1,01oct2008,8.880000000000001,6.28,.67,3.81,2.73,1.42,2008m10,.75,2.0599999,3.1400001,2.5999999
2008-11-01,1,01nov2008,9.210000000000001,6.12,.19,3.53,2.29,1.07,2008m11,.88,2.0999999,3.3399999,3.0899999
2008-12-01,1,01dec2008,8.43,5.05,.03,2.42,1.52,.49,2008m12,.46000001,1.49,2.3900001,3.3800001
2009-01-01,1,01jan2009,8.140000000000001,5.05,.13,2.52,1.6,.44,2009m1,.31,1.47,2.3900001,3.0899999
2009-02-01,1,01feb2009,8.08,5.27,.3,2.87,1.87,.62,2009m2,.31999999,1.5700001,2.5699999,2.8099999
2009-03-01,1,01mar2009,8.42,5.5,.21,2.82,1.82,.64,2009m3,.43000001,1.61,2.6099999,2.9200001
2009-04-01,1,01apr2009,8.390000000000001,5.39,.16,2.93,1.86,.55,2009m4,.38999999,1.7,2.77,3
2009-05-01,1,01may2009,8.06,5.54,.18,3.29,2.13,.5,2009m5,.31999999,1.95,3.1099999,2.52
2009-06-01,1,01jun2009,7.5,5.61,.18,3.72,2.71,.51,2009m6,.33000001,2.53,3.54,1.89
2009-07-01,0,01jul2009,7.09,5.41,.18,3.56,2.46,.48,2009m7,.30000001,2.28,3.3800001,1.6799999
2009-08-01,0,01aug2009,6.58,5.26,.17,3.59,2.57,.46,2009m8,.28999999,2.4000001,3.4200001,1.3200001
2009-09-01,0,01sep2009,6.31,5.13,.12,3.4,2.37,.4,2009m9,.28,2.25,3.28,1.1799999
2009-10-01,0,01oct2009,6.29,5.15,.07,3.39,2.33,.37,2009m10,.30000001,2.26,3.3199999,1.14
2009-11-01,0,01nov2009,6.32,5.19,.05,3.4,2.23,.31,2009m11,.25999999,2.1800001,3.3499999,1.13
2009-12-01,0,01dec2009,6.37,5.26,.05,3.59,2.34,.37,2009m12,.31999999,2.29,3.54,1.11
2010-01-01,0,01jan2010,6.25,5.26,.06,3.73,2.48,.35,2010m1,.28999999,2.4200001,3.6700001,.99000001
2010-02-01,0,01feb2010,6.34,5.35,.11,3.69,2.36,.35,2010m2,.23999999,2.25,3.5799999,.99000001
2010-03-01,0,01mar2010,6.27,5.27,.15,3.73,2.43,.4,2010m3,.25,2.28,3.5799999,1
2010-04-01,0,01apr2010,6.25,5.29,.16,3.85,2.58,.45,2010m4,.28999999,2.4200001,3.6900001,.95999998
2010-05-01,0,01may2010,6.05,4.96,.16,3.42,2.18,.37,2010m5,.20999999,2.02,3.26,1.09
2010-06-01,0,01jun2010,6.23,4.88,.12,3.2,2,.32,2010m6,.2,1.88,3.0799999,1.35
2010-07-01,0,01jul2010,6.01,4.72,.16,3.01,1.76,.29,2010m7,.13,1.6,2.8499999,1.29
2010-08-01,0,01aug2010,5.66,4.49,.16,2.7,1.47,.26,2010m8,.1,1.3099999,2.54,1.17
